LOC_BLANK,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,c
1,7,0,2,0,10,4,0.4,4,2.5,1,0.25,11,3,0.67,8,1,12.44,13.22,2175.26,0.05,35,0.08,120.85,164.52,0.75,3,5,9,0.33,14,21,9,17,12,20,10,FALSE
1,3,0,0,0,4,2,0.25,2,2.0,1,0.5,6,1,0,8,1,12.48,8.33,866.67,0.03,26,0.12,48.15,104,0.5,1,2,6,0.2,10,16,6,10,10,0,8,FALSE
1,7,0,0,0,12,4,0.29,6,2.0,1,0.25,14,3,0.67,14,1,15.86,13.3,2805.08,0.07,46,0.08,155.84,210.91,0.75,3,6,12,0.25,19,27,10,14,16,0,14,FALSE
11,3,6,2,8,4,2,0.14,2,2.0,2,1,10,1,0,12,1,40.92,6.47,1712.28,0.09,57,0.15,95.13,264.7,0.5,1,2,10,0.06,23,34,16,9,34,45.45,14,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,1,0,1,1,0,0,FALSE
1,11,1,0,1,20,6,0.21,10,2.0,2,0.33,26,1,0,28,2,30.47,16.36,8158.14,0.17,95,0.06,453.23,498.55,0.17,5,10,22,0.19,45,50,22,16,31,3.45,28,FALSE
6,1,2,0,5,0,1,0.14,0,0,1,1,3,1,0,7,0,29.34,7.5,1650.59,0.07,48,0.13,91.7,220.08,1,0,0,4,0.05,21,27,14,10,19,41.67,7,TRUE
16,57,4,0,35,112,29,0.14,56,2.0,2,0.07,111,1,0,209,4,233.67,37.57,329746.68,2.93,1182,0.03,18319.26,8777.84,0.03,28,56,84,0.11,571,611,152,20,261,14.34,209,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
6,1,0,0,12,0,1,0.09,0,0,1,1,4,1,0,11,1,41.61,8.71,3153.45,0.12,78,0.11,175.19,362.22,1,0,0,5,0.03,37,41,17,8,30,52.17,11,FALSE
1,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,0,17.43,2,69.74,0.01,11,0.5,3.87,34.87,1,0,0,4,0.2,5,6,5,4,5,0,3,FALSE
2,1,0,0,0,0,1,0.1,0,0,1,1,1,1,0,10,3,17.38,34.71,20938.67,0.2,163,0.03,1163.26,603.17,1,0,0,2,0.08,81,82,7,6,13,0,10,FALSE
6,1,0,0,0,0,1,0.07,0,0,1,1,1,1,0,14,2,20.2,27.86,15679.09,0.19,157,0.04,871.06,562.84,1,0,0,2,0.05,78,79,7,5,21,0,14,FALSE
0,1,0,1,2,0,1,0.2,0,0,1,1,1,1,0,4,0,11.41,7.5,641.91,0.03,27,0.13,35.66,85.59,1,0,0,2,0.13,12,15,4,5,8,42.86,5,FALSE
2,7,0,0,7,10,4,0.29,4,2.5,1,0.25,11,4,1,14,0,15.93,7.2,825.94,0.04,31,0.14,45.89,114.71,1,3,5,9,0.17,9,22,5,8,24,33.33,14,TRUE
5,1,0,0,0,0,1,0.11,0,0,1,1,1,1,0,9,1,18.63,8.14,1235.42,0.05,41,0.12,68.63,151.72,1,0,0,2,0.07,19,22,7,6,15,0,9,FALSE
21,19,3,6,10,32,10,0.2,14,2.29,5,0.5,39,3,0.22,45,0,59.99,23.54,33237.05,0.47,226,0.04,1846.5,1412.03,0.3,9,16,31,0.12,102,124,52,24,83,26.23,51,FALSE
1,1,1,0,0,0,1,0.09,0,0,1,1,2,1,0,11,3,14.33,6,515.71,0.03,22,0.17,28.65,85.95,1,0,0,3,0.08,8,14,6,9,13,0,11,FALSE
4,1,2,0,6,0,1,0.14,0,0,1,1,5,1,0,7,0,24.59,4.05,405.89,0.03,27,0.25,22.55,99.91,1,0,0,6,0.06,13,14,8,5,18,46.15,7,FALSE
11,13,4,4,8,24,7,0.18,12,2.0,3,0.43,31,1,0,36,1,38.26,27.7,29360.62,0.35,178,0.04,1631.15,1059.85,0.14,6,12,26,0.12,82,96,37,25,60,25,40,FALSE
1,5,0,1,0,8,3,0.27,4,2.0,1,0.33,10,1,0,10,2,13.96,11.67,1899.9,0.05,36,0.09,105.55,162.85,0.33,2,4,9,0.23,15,21,9,14,13,9.09,11,FALSE
4,3,0,0,2,4,2,0.25,2,2.0,1,0.5,6,1,0,8,1,17.13,4.67,373.12,0.03,21,0.21,20.73,79.95,0.5,1,2,6,0.13,7,14,6,8,15,20,8,FALSE
0,3,1,0,0,4,2,0.4,2,2.0,2,1,6,1,0,5,3,17.11,5.14,452.57,0.03,22,0.19,25.14,88,0.5,1,2,6,0.33,8,14,7,9,6,0,5,FALSE
0,11,4,0,0,18,6,0.43,8,2.25,4,0.67,20,6,1,14,1,16.89,18.31,5659.53,0.1,63,0.05,314.42,309.13,1,5,9,16,0.4,28,35,13,17,15,0,14,FALSE
1,11,0,0,0,16,6,0.55,6,2.67,1,0.17,19,5,0.8,11,3,8.91,22.4,4472.22,0.07,47,0.04,248.46,199.65,0.83,5,8,15,0.46,16,31,5,14,13,0,11,FALSE
1,22,5,2,1,32,13,0.29,16,2.0,10,0.77,54,8,0.58,43,2,41.66,36.87,56634.51,0.51,256,0.03,3146.36,1536,0.62,8,16,43,0.27,89,167,35,29,48,6.52,45,FALSE
5,12,9,0,1,4,10,0.24,2,2.0,9,0.9,26,1,0,41,1,42.39,16.16,11064.31,0.23,119,0.06,614.68,684.83,0.1,1,2,18,0.13,47,72,32,22,76,2.38,41,FALSE
2,1,0,0,0,0,1,0.17,0,0,1,1,1,1,0,6,1,7.86,2.5,49.13,0.01,7,0.4,2.73,19.65,1,0,0,2,0.05,2,5,2,5,20,0,6,FALSE
0,3,1,0,2,4,2,0.25,2,2.0,2,1,5,1,0,8,1,13.45,3.6,174.36,0.02,14,0.28,9.69,48.43,0.5,1,2,5,0.18,6,8,5,6,11,20,8,FALSE
6,3,2,2,0,4,2,0.25,2,2.0,2,1,7,1,0,6,1,22.46,9,1819.07,0.07,43,0.11,101.06,202.12,0.5,1,2,7,0.13,18,25,13,13,15,25,8,FALSE
25,3,1,0,10,4,2,0.1,2,2.0,1,0.5,8,1,0,21,0,46.11,14.5,9695.39,0.22,124,0.07,538.63,668.65,0.5,1,2,8,0.04,58,66,28,14,57,32.25,21,FALSE
1,3,0,1,0,4,2,0.17,2,2.0,1,0.5,6,1,0,11,1,19.12,6,688.28,0.04,31,0.17,38.24,114.71,0.5,1,2,6,0.14,14,17,7,6,14,8.33,12,FALSE
1,1,1,0,0,0,1,0.1,0,0,1,1,2,1,0,10,3,14.33,6,515.71,0.03,22,0.17,28.65,85.95,1,0,0,3,0.08,8,14,6,9,12,0,10,FALSE
2,7,1,0,0,12,4,0.33,6,2.0,2,0.5,13,1,0,12,1,27.54,9.9,2698.99,0.09,58,0.1,149.94,272.63,0.25,3,6,11,0.27,27,31,15,11,15,0,12,FALSE
17,9,6,5,10,16,5,0.22,8,2.0,4,0.8,20,1,0,18,2,37.97,14.77,8282.6,0.19,104,0.07,460.14,560.8,0.2,4,8,17,0.1,48,56,26,16,51,45.45,23,FALSE
2,5,1,0,0,8,3,0.27,4,2.0,2,0.67,9,1,0,11,3,21.05,7.09,1058.51,0.05,33,0.14,58.81,149.28,0.33,2,4,8,0.21,13,20,11,12,14,0,11,TRUE
0,3,0,0,0,4,2,0.25,2,2.0,1,0.5,7,1,0,8,3,16.35,11.5,2162,0.06,47,0.09,120.11,188,0.5,1,2,7,0.22,23,24,8,8,9,0,8,FALSE
0,97,4,0,0,192,49,0.71,96,2.0,4,0.08,241,1,0,69,0,46.69,123.06,707027.78,1.92,1018,0.01,39279.32,5745.45,0.02,48,96,194,0.7,523,495,34,16,70,0,69,FALSE
33,29,7,9,20,52,15,0.25,24,2.17,8,0.53,65,3,0.14,52,0,80.65,25.1,50799.32,0.67,306,0.04,2822.18,2024.1,0.2,14,26,52,0.13,139,167,72,26,115,35.8,61,FALSE
0,1,1,0,0,0,1,0.14,0,0,1,1,2,1,0,7,1,12.69,6,456.88,0.03,20,0.17,25.38,76.15,1,0,0,3,0.13,9,11,6,8,8,0,7,FALSE
6,5,2,0,11,8,3,0.07,4,2.0,1,0.33,14,1,0,43,3,51.66,44.29,101338.65,0.76,394,0.02,5629.92,2288.1,0.33,2,4,13,0.05,187,207,38,18,61,20.37,43,FALSE
25,15,4,6,24,26,8,0.29,12,2.17,4,0.5,34,1,0,22,1,54.45,20,21781.35,0.36,195,0.05,1210.08,1089.07,0.13,7,13,28,0.1,88,107,33,15,78,57.69,28,FALSE
16,1,1,0,10,0,1,0.07,0,0,1,1,2,1,0,14,0,51,8.2,3429.57,0.14,87,0.12,190.53,418.24,1,0,0,3,0.02,41,46,20,8,41,41.67,14,FALSE
0,13,0,1,2,24,7,0.64,12,2.0,1,0.14,31,1,0,10,0,13.06,19.83,5137.44,0.09,70,0.05,285.41,259.02,0.14,6,12,26,0.5,34,36,6,7,14,23.08,11,FALSE
2,7,1,0,0,12,4,0.44,6,2.0,2,0.5,14,3,0.67,9,1,10.4,19,3755.43,0.07,45,0.05,208.64,197.65,0.75,3,6,12,0.33,19,26,7,14,12,0,9,FALSE
14,11,4,3,0,20,6,0.23,10,2.0,3,0.5,26,1,0,23,1,41.87,14.17,8403.03,0.2,110,0.07,466.83,593.15,0.17,5,10,22,0.15,51,59,27,15,41,11.54,26,FALSE
0,7,2,0,0,12,4,0.33,6,2.0,2,0.5,15,1,0,12,0,15.35,20.67,6557.23,0.11,66,0.05,364.29,317.29,0.25,3,6,13,0.31,31,35,12,16,13,0,12,FALSE
1,1,2,0,0,0,1,0.11,0,0,1,1,3,1,0,9,1,13.68,9.63,1267.48,0.04,31,0.1,70.42,131.69,1,0,0,4,0.09,14,17,8,11,11,0,9,FALSE
9,9,1,5,12,10,5,0.29,2,5.0,2,0.4,14,5,1,12,1,24.99,11.61,3366.63,0.1,61,0.09,187.04,290.05,1,4,5,11,0.21,25,36,14,13,24,58.62,17,TRUE
10,5,11,2,4,8,3,0.08,4,2.0,2,0.67,22,1,0,36,1,85.25,13,14407.24,0.37,190,0.08,800.4,1108.25,0.33,2,4,21,0.06,88,102,44,13,53,14.29,38,FALSE
1,1,0,0,0,0,1,0.05,0,0,1,1,1,1,0,20,2,93.63,13.54,17169.93,0.42,261,0.07,953.88,1267.93,1,0,0,2,0.05,130,131,24,5,22,0,20,FALSE
1,35,6,0,0,52,18,0.69,18,2.89,6,0.33,58,13,0.71,26,0,37.58,34.62,45032.28,0.43,224,0.03,2501.79,1300.85,0.72,17,26,42,0.64,107,117,34,22,28,0,26,FALSE
2,11,1,0,0,18,6,0.67,8,2.25,3,0.5,23,3,0.4,9,2,10.61,23.21,5718.84,0.08,57,0.04,317.71,246.35,0.5,5,9,19,0.5,25,32,7,13,12,0,9,FALSE
1,7,1,0,0,12,4,0.67,6,2.0,2,0.5,14,4,1,6,1,10.28,10,1027.99,0.03,27,0.1,57.11,102.8,1,3,6,12,0.5,8,19,4,10,8,0,6,FALSE
2,1,0,0,0,0,1,0.08,0,0,1,1,1,1,0,13,0,50.28,7.39,2745.03,0.12,80,0.14,152.5,371.51,1,0,0,2,0.06,38,42,18,7,16,0,13,FALSE
2,1,1,0,2,0,1,0.2,0,0,1,1,2,1,0,5,1,11.56,6.4,473.66,0.02,20,0.16,26.31,74.01,1,0,0,3,0.1,8,12,5,8,10,28.57,5,FALSE
3,11,0,0,0,20,6,0.38,10,2.0,1,0.17,24,1,0,16,0,19.33,16.82,5466.44,0.11,74,0.06,303.69,325.03,0.17,5,10,20,0.3,37,37,11,10,20,0,16,FALSE
33,33,6,6,23,58,17,0.24,26,2.23,9,0.53,74,5,0.25,65,0,93.54,34.45,111016.34,1.07,478,0.03,6167.57,3222.42,0.29,16,29,59,0.13,226,252,82,25,128,30.85,71,TRUE
0,1,1,0,0,0,1,0.33,0,0,1,1,2,1,0,3,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.25,3,4,3,4,4,0,3,FALSE
2,17,1,0,0,30,9,0.56,14,2.14,2,0.22,31,9,1,16,2,10.13,32.58,10759.67,0.11,73,0.03,597.76,330.22,1,8,15,24,0.47,23,50,6,17,19,0,16,FALSE
3,3,0,0,0,4,2,0.4,2,2.0,1,0.5,5,1,0,5,0,12.24,9.33,1066.06,0.04,30,0.11,59.23,114.22,0.5,1,2,5,0.22,14,16,6,8,9,0,5,FALSE
0,3,0,0,0,0,2,0.15,0,0,1,0.5,5,1,0,13,1,18.86,5.5,570.49,0.03,24,0.18,31.69,103.73,0.5,0,0,5,0.14,9,15,9,11,14,0,13,FALSE
0,5,3,1,0,8,3,0.33,4,2.0,3,1,12,1,0,8,0,22.64,5.73,742.59,0.04,30,0.17,41.25,129.66,0.33,2,4,11,0.3,14,16,11,9,10,11.11,9,FALSE
10,3,1,2,13,4,2,0.1,2,2.0,1,0.5,8,1,0,19,0,54.15,14.62,11582.56,0.26,157,0.07,643.48,791.97,0.5,1,2,8,0.04,78,79,24,9,45,44.12,21,TRUE
3,37,3,0,0,60,19,0.53,24,2.5,6,0.32,68,11,0.56,36,3,33.88,39.58,53092.15,0.45,232,0.03,2949.56,1341.28,0.58,18,30,51,0.48,95,137,30,25,40,0,36,FALSE
1,9,1,3,1,16,5,0.29,8,2.0,2,0.4,16,1,0,14,0,12.24,29.56,10695.71,0.12,80,0.03,594.21,361.88,0.2,4,8,13,0.25,38,42,9,14,20,22.22,17,FALSE
15,45,8,8,46,56,23,0.37,12,4.67,7,0.3,64,19,0.82,55,2,65.12,36.85,88450.77,0.8,389,0.03,4913.93,2400.1,0.83,22,84,43,0.18,179,210,51,21,125,49.54,63,TRUE
2,1,0,0,0,0,1,0.1,0,0,1,1,1,1,0,10,2,16.72,30,15048.53,0.17,145,0.03,836.03,501.62,1,0,0,2,0.08,72,73,6,5,13,0,10,FALSE
8,3,3,0,0,4,2,0.25,2,2.0,2,1,10,1,0,8,1,23.66,7.92,1482.76,0.06,42,0.13,82.38,187.3,0.5,1,2,10,0.12,19,23,12,10,17,0,8,FALSE
8,3,4,0,17,4,2,0.17,2,2.0,2,1,9,1,0,12,0,24.49,6,881.67,0.05,34,0.17,48.98,146.95,0.5,1,2,9,0.05,12,22,10,10,38,58.62,12,FALSE
30,21,7,7,27,40,11,0.21,20,2.0,5,0.45,49,7,0.6,46,3,58.55,21.92,28134.83,0.43,222,0.05,1563.05,1283.46,0.64,10,20,40,0.1,98,124,38,17,111,42.5,53,TRUE
1,7,0,0,0,12,4,0.33,6,2.0,1,0.25,14,1,0,12,0,21.91,10.05,2210.79,0.07,48,0.1,122.82,220.08,0.25,3,6,12,0.29,17,31,11,13,14,0,12,FALSE
2,5,2,0,0,8,3,0.3,4,2.0,2,0.67,11,1,0,10,2,12.06,16.88,3435.08,0.07,45,0.06,190.84,203.56,0.33,2,4,10,0.23,18,27,8,15,13,0,10,FALSE
0,7,2,0,0,12,4,0.33,6,2.0,2,0.5,15,1,0,12,0,15.35,20.67,6557.23,0.11,66,0.05,364.29,317.29,0.25,3,6,13,0.31,31,35,12,16,13,0,12,FALSE
4,3,1,1,9,4,2,0.29,2,2.0,2,1,5,1,0,6,1,15.02,5.71,490.5,0.03,21,0.18,27.25,85.84,0.5,1,2,5,0.1,8,13,7,10,21,62.5,7,FALSE
7,3,4,1,3,4,2,0.15,2,2.0,2,1,10,1,0,12,0,29.33,4.5,594,0.04,33,0.22,33,132,0.5,1,2,10,0.08,15,18,10,6,24,25,13,FALSE
0,1,0,0,0,0,1,0.14,0,0,1,1,1,1,0,7,2,12.99,6.13,487.35,0.03,23,0.16,27.07,79.57,1,0,0,2,0.13,7,16,4,7,8,0,7,FALSE
1,19,3,0,0,30,10,0.77,12,2.5,5,0.5,35,6,0.56,13,3,19.75,20.46,8269.85,0.13,85,0.05,459.44,404.17,0.6,9,15,27,0.67,38,47,13,14,15,0,13,FALSE
13,17,7,1,17,32,9,0.23,12,2.67,5,0.56,47,8,0.88,39,3,64.34,23.87,36663.65,0.51,256,0.04,2036.87,1536,0.89,10,16,40,0.13,122,134,46,18,71,31.58,40,FALSE
1,3,2,0,0,4,2,0.15,2,2.0,2,1,7,1,0,13,1,44.01,5.85,1506.22,0.09,53,0.17,83.68,257.47,0.5,1,2,7,0.13,26,27,20,9,15,0,13,FALSE
2,1,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,20.49,8.57,1505.68,0.06,49,0.12,83.65,175.66,1,0,0,2,0.13,24,25,7,5,8,0,5,FALSE
19,5,6,2,13,8,3,0.1,4,2.0,2,0.67,15,1,0,27,3,33.66,44.54,66768.32,0.5,278,0.02,3709.35,1499.06,0.33,2,4,14,0.05,131,147,25,17,62,35.71,29,TRUE
13,9,3,1,0,16,5,0.2,8,2.0,2,0.4,20,1,0,24,2,26.39,18.43,8961.02,0.16,92,0.05,497.83,486.26,0.2,4,8,17,0.13,43,49,21,18,39,4,25,FALSE
25,49,0,24,0,96,25,0.19,48,2.0,1,0.04,121,1,0,108,1,1295.68,12.3,195940.93,5.31,1879,0.08,10885.61,15933.51,0.04,24,48,98,0.16,951,928,348,9,158,18.18,132,FALSE
14,13,3,1,47,22,7,0.18,10,2.2,3,0.43,27,3,0.33,38,4,39.49,24.85,24386.04,0.33,173,0.04,1354.78,981.33,0.43,6,11,22,0.07,71,102,30,21,101,55.81,39,FALSE
25,29,3,2,11,50,15,0.23,22,2.27,3,0.2,64,8,0.5,64,0,95.22,32.39,99926.73,1.03,474,0.03,5551.48,3084.69,0.53,14,25,51,0.15,230,244,71,20,103,16.88,66,FALSE
4,13,2,0,3,24,7,0.19,12,2.0,7,1,37,1,0,36,2,33.06,25.74,21902.71,0.28,161,0.04,1216.82,850.95,0.14,6,12,32,0.16,74,87,23,16,44,7.69,36,FALSE
3,1,1,0,0,0,1,0.25,0,0,1,1,2,1,0,4,0,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.13,3,6,3,6,8,0,4,FALSE
39,8,5,4,32,4,6,0.14,2,2.0,6,1,23,1,0,38,2,44.55,25.33,28593.41,0.38,198,0.04,1588.52,1128.69,0.17,1,2,19,0.05,88,110,33,19,114,48.65,42,TRUE
0,1,1,0,0,0,1,0.2,0,0,1,1,2,1,0,5,2,13.84,3,124.54,0.01,12,0.33,6.92,41.51,1,0,0,3,0.17,5,7,5,6,6,0,5,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,2,1,1,4,1,4,1,0,0,FALSE
13,7,5,5,5,12,4,0.14,6,2.0,4,1,17,1,0,24,1,50.97,10.6,5730.99,0.18,99,0.09,318.39,540.48,0.25,3,6,15,0.08,41,58,29,15,48,29.41,29,TRUE
9,3,3,0,3,4,2,0.1,2,2.0,2,1,12,1,0,20,1,52.01,14.66,11171.75,0.25,138,0.07,620.65,762.25,0.5,1,2,12,0.06,67,71,32,14,33,13.04,20,TRUE
0,1,1,0,0,0,1,0.14,0,0,1,1,2,1,0,7,1,20.09,3.5,246.13,0.02,18,0.29,13.67,70.32,1,0,0,3,0.13,8,10,8,7,8,0,7,FALSE
14,19,6,5,12,24,11,0.28,10,2.4,9,0.82,37,3,0.2,34,2,37.31,23.86,21248.49,0.3,152,0.04,1180.47,890.41,0.27,7,12,28,0.17,63,89,33,25,66,33.33,39,FALSE
3,3,0,0,0,4,2,0.5,2,2.0,1,0.5,6,1,0,4,3,12.44,9,1008,0.04,28,0.11,56,112,0.5,1,2,6,0.25,14,14,7,9,8,0,4,FALSE
1,7,1,0,0,12,4,0.25,6,2.0,1,0.25,15,1,0,16,1,13.27,21,5851.26,0.09,60,0.05,325.07,278.63,0.25,3,6,13,0.22,28,32,10,15,18,0,16,FALSE
18,235,7,0,32,388,118,0.19,154,2.52,43,0.36,507,27,0.22,627,4,362.37,83.27,2512696.67,10.06,3680,0.01,139594.26,30174.79,0.23,117,194,391,0.17,1792,1888,269,25,678,4.86,627,FALSE
4,7,1,0,0,8,4,0.4,2,4.0,1,0.25,11,1,0,10,2,23.78,10.15,2451.96,0.08,52,0.1,136.22,241.48,0.25,3,4,9,0.27,22,30,13,12,15,0,10,FALSE
9,5,2,2,6,8,3,0.2,4,2.0,2,0.67,10,3,1,13,1,27.86,14.03,5479.69,0.13,75,0.07,304.43,390.71,1,2,4,9,0.1,33,42,20,17,31,38.1,15,TRUE
12,11,0,0,58,20,6,0.03,10,2.0,1,0.17,21,1,0,195,4,355.66,18.58,122751.71,2.2,919,0.05,6819.54,6607.45,0.17,5,10,17,0.02,456,463,135,11,266,22.92,195,FALSE
25,9,1,7,9,16,5,0.21,8,2.0,2,0.4,19,1,0,17,0,32.11,15.3,7522.74,0.16,93,0.07,417.93,491.54,0.2,4,8,16,0.08,44,49,23,16,59,48.48,24,FALSE
1,11,1,0,0,18,6,0.67,8,2.25,2,0.33,21,5,0.8,9,2,10.31,18.2,3415.17,0.06,45,0.05,189.73,187.65,0.83,5,9,17,0.55,14,31,5,13,11,0,9,FALSE
2,1,1,0,0,0,1,0.5,0,0,1,1,2,1,0,2,1,9.83,2,39.3,0.01,7,0.5,2.18,19.65,1,0,0,3,0.2,3,4,3,4,5,0,2,FALSE
2,3,0,0,0,4,2,0.5,2,2.0,1,0.5,6,1,0,4,1,7.91,6.13,296.65,0.02,14,0.16,16.48,48.43,0.5,1,2,6,0.29,7,7,4,7,7,0,4,FALSE
8,3,4,0,0,4,2,0.14,2,2.0,1,0.5,11,1,0,14,0,41.25,14.67,8873.33,0.2,121,0.07,492.96,605,0.5,1,2,11,0.09,56,65,21,11,23,0,14,TRUE
1,3,0,0,0,4,2,0.33,2,2.0,1,0.5,5,1,0,6,1,10.58,7.2,548.26,0.03,20,0.14,30.46,76.15,0.5,1,2,5,0.25,8,12,5,9,8,0,6,FALSE
16,15,2,5,13,26,8,0.35,12,2.17,3,0.38,27,1,0,18,1,24.73,28,19390.99,0.23,124,0.04,1077.28,692.54,0.13,7,13,21,0.15,56,68,24,24,53,50,23,FALSE
5,7,0,0,0,10,4,0.4,4,2.5,1,0.25,11,1,0,10,2,6.98,22.1,3409.75,0.05,37,0.05,189.43,154.29,0.25,3,5,9,0.25,17,20,5,13,16,0,10,FALSE
2,59,0,31,0,116,30,0.91,58,2.0,1,0.03,117,1,0,2,1,130.77,15.89,33012.61,0.69,345,0.06,1834.03,2077.71,0.03,29,58,89,0.83,156,189,54,11,36,93.94,33,FALSE
10,5,6,0,12,8,3,0.13,4,2.0,3,1,14,1,0,24,1,52.14,12.54,8193.61,0.22,122,0.08,455.2,653.62,0.33,2,4,13,0.06,54,68,28,13,47,33.33,24,FALSE
2,1,1,1,0,0,1,0.17,0,0,1,1,2,1,0,5,1,17.41,3.5,213.21,0.02,16,0.29,11.85,60.92,1,0,0,3,0.11,7,9,7,7,9,16.67,6,FALSE
2,5,1,0,0,8,3,0.27,4,2.0,2,0.67,9,1,0,11,3,21.05,7.09,1058.51,0.05,33,0.14,58.81,149.28,0.33,2,4,8,0.21,13,20,11,12,14,0,11,FALSE
2,3,2,0,0,4,2,0.25,2,2.0,2,1,7,1,0,8,1,18.53,9,1501.17,0.06,40,0.11,83.4,166.8,0.5,1,2,7,0.18,18,22,9,9,11,0,8,FALSE
2,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,1,17.53,4.5,354.91,0.03,22,0.22,19.72,78.87,1,0,0,4,0.17,9,13,6,6,6,0,3,FALSE
4,8,0,6,0,0,7,0.39,0,0,1,0.14,15,1,0,12,3,18.16,18,5884.2,0.11,68,0.06,326.9,326.9,0.14,0,0,10,0.3,20,48,10,18,23,33.33,18,TRUE
36,9,0,6,7,0,8,0.19,0,0,1,0.13,17,1,0,36,1,26.83,44.36,52791.92,0.4,218,0.02,2932.88,1190.16,0.13,0,0,11,0.09,81,137,21,23,86,26.53,42,TRUE
0,1,1,0,0,0,1,0.33,0,0,1,1,2,1,0,3,1,13.48,4.67,293.57,0.02,17,0.21,16.3,62.91,1,0,0,3,0.25,8,9,6,7,4,0,3,FALSE
5,3,5,0,14,4,2,0.18,2,2.0,2,1,9,1,0,11,0,24.39,5.4,711.1,0.04,31,0.19,39.51,131.69,0.5,1,2,9,0.06,12,19,10,9,31,56,11,FALSE
1,5,0,0,0,8,3,0.43,4,2.0,1,0.33,9,1,0,7,2,18.88,9,1529.25,0.06,40,0.11,84.96,169.92,0.33,2,4,8,0.33,20,20,10,9,9,0,7,FALSE
1,11,2,0,0,20,6,0.35,10,2.0,3,0.5,22,1,0,17,2,13.79,21,6080.95,0.1,67,0.05,337.83,289.57,0.17,5,10,18,0.32,28,39,8,12,19,0,17,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
3,1,2,0,0,0,1,0.33,0,0,1,1,3,1,0,3,2,15.85,2.4,91.29,0.01,12,0.42,5.07,38.04,1,0,0,4,0.14,6,6,5,4,7,0,3,FALSE
0,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,2,1,0,0,2,1,0,2,0,2,1,0,0,FALSE
6,5,2,5,15,8,3,0.14,4,2.0,1,0.33,19,1,0,16,2,50.16,27.35,37530.39,0.46,247,0.04,2085.02,1371.98,0.33,2,4,18,0.07,106,141,31,16,43,55.56,21,FALSE
1,11,2,0,0,18,6,0.33,8,2.25,2,0.33,21,6,1,18,4,22.75,20,9099.07,0.15,88,0.05,505.5,454.95,1,5,9,17,0.3,40,48,18,18,20,0,18,FALSE
19,11,4,4,21,20,6,0.19,10,2.0,4,0.67,25,5,0.8,27,0,25.75,23.98,14801.55,0.21,116,0.04,822.31,617.34,0.83,5,10,21,0.08,53,63,21,19,72,48.08,31,FALSE
12,110,19,6,6,196,57,0.4,92,2.13,43,0.75,247,42,0.73,136,2,111.38,61.95,427450.82,2.3,952,0.02,23747.27,6900.03,0.74,52,98,192,0.35,430,522,118,34,161,8.1,142,FALSE
19,15,3,2,39,28,8,0.12,14,2.0,2,0.25,36,4,0.43,64,1,44.02,37.19,60876.7,0.55,268,0.03,3382.04,1637.08,0.5,7,14,30,0.06,123,145,43,26,125,39.05,66,FALSE
50,64,2,15,13,92,35,0.19,36,2.56,17,0.49,120,22,0.62,166,2,144.78,33.72,164651.23,1.63,666,0.03,9147.29,4882.39,0.63,28,46,87,0.14,307,359,132,29,245,14.43,181,FALSE
6,5,2,0,11,8,3,0.06,4,2.0,1,0.33,14,1,0,49,3,47.82,55,144649.1,0.88,457,0.02,8036.06,2629.98,0.33,2,4,13,0.04,220,237,36,18,67,18.33,49,FALSE
